order_id,customer_id,product_id,order_date,quantity,unit_price,discount,payment_method,channel,rating
ORD10143,C0221,P04,2025-01-02,2,KES 1800,0,card,store,4
ORD10161,C0169,P19,2025-01-07,3,1275,0.15,Mpesa,web,4
ORD11509,C0096,P18,14/05/2025,3,KES 600,0,M-Pesa,app,4
ORD11168,C0016,P07,Jun 1 2025,2,855,0.1,cash,Web,5
ORD11751,C0266,P05,2024-05-11,1,KES 5200,0,Mpesa,store,3
ORD10059,C0079,P16,2025-02-21,3,KES 1200,0,card,store,4
ORD10955,C0057,P10,May 16 2024,1,665,0.05,card,app,4
ORD10532,C0196,P13,2025-03-10,1,200,0,M-Pesa,Store,3
ORD10075,C0225,P07,08/05/2024,1,807,0.15,M-Pesa,Store,4
ORD11764,C0147,P14,04/06/2025,1,KES 1600,0,mpesa,Store,3
ORD10027,C0085,P19,Jan 10 2025,1,"1,425",0.05,Cash,Web,4
ORD11561,C0268,P12,Apr 14 2025,5,KES 332,0.05,cash,App,4
ORD11374,C0022,P11,Apr 9 2025,1,1900,0,card,App,
ORD11399,C0175,P06,17/04/2024,3,300,0,Mpesa,store,3
ORD11292,C0031,P16,Jan 3 2024,3,1200,0,M-Pesa,web,5
ORD10065,C0129,P07,2024-02-22,1,807,0.15,Cash,Web,4
ORD10880,C0256,P17,Jan 23 2025,3,2800,0,Mpesa,app,3
ORD10842,C0116,P15,2024-05-17,3,750,0,Mpesa,Web,
ORD10266,C0185,P02,Jan 28 2024,1,KES 800,0,Mpesa,web,
ORD11386,C0074,P15,Apr 12 2025,1,750,0,Cash,store,3
ORD11771,C0203,P19,2024-09-04,2,1275,0.15,Cash,app,5
ORD10410,C0283,P14,05/08/2024,1,1520,0.05,Cash,app,5
ORD11871,C0188,P05,22/06/2024,4,"4,420",0.15,Mpesa,app,3
ORD10369,C0019,P15,2025-04-12,60,750,0,mpesa,store,4
ORD10700,C0050,P16,2025-04-05,3,1200,0,Cash,Web,4
ORD10503,C0225,P20,Apr 27 2024,2,KES 1100,0,Mpesa,Store,5
ORD10748,C0281,P13,27/03/2025,4,KES 200,0,cash,app,4
ORD10865,C0262,P16,Jan 18 2025,3,KES 1200,0,Card,App,3
ORD11345,C0043,P06,May 12 2024,1,285,0.05,card,store,5
ORD11340,C0082,P12,2024-05-20,1,350,0,Cash,App,3
ORD10683,C0045,P19,Mar 25 2025,2,1425,0.05,cash,App,3
ORD11639,C0192,P16,02/06/2025,60,1200,0,Card,web,4
ORD11075,C0114,P14,Mar 10 2025,4,1520,0.05,Mpesa,store,4
ORD10500,C0265,P05,Jun 10 2025,3,"5,200",0,Cash,Web,
ORD10703,C0102,P06,06/01/2024,1,285,0.05,M-Pesa,Store,3
ORD10539,C0066,P08,Jun 4 2024,1,2200,0,Mpesa,store,4
ORD11479,C0253,P07,Jun 1 2025,2,950,0,Mpesa,App,2
ORD10594,C0244,P01,16/11/2024,1,"3,500",0,card,Web,4
ORD11525,C0081,P12,2025-06-20,1,KES 350,0,Card,store,5
ORD10495,C0050,P05,23/05/2025,2,4420,0.15,mpesa,app,3
ORD11938,C0163,P02,2024-01-17,3,800,0,card,Store,3
ORD11036,C0177,P13,2024-04-19,1,KES 180,0.1,cash,Store,3
ORD11486,C0239,P18,05/02/2025,1,540,0.1,Cash,Store,4
ORD11936,C0165,P15,Jul 19 2024,2,750,0,Card,Web,4
ORD10815,C0162,P13,06/06/2025,1,200,0,Cash,App,4
ORD10763,C0023,P19,06/01/2024,4,1275,0.15,Mpesa,store,4
ORD10837,C0254,P18,05/02/2025,1,570,0.05,Cash,app,
ORD11630,C0122,P11,2025-02-28,1,1900,0,cash,app,4
ORD10068,C0142,P02,03/01/2025,1,KES 800,0,card,app,
ORD11512,C0016,P09,23/05/2025,4,"4,200",0,cash,web,3
ORD10568,C0218,P04,25/06/2024,2,1800,0,card,app,3
ORD11743,C0223,P14,Apr 12 2024,2,1600,0,M-Pesa,Web,4
ORD11169,C0199,P08,Feb 13 2024,1,KES 2200,0,mpesa,store,3
ORD10095,C0018,P14,04/05/2025,1,1520,0.05,Mpesa,Web,4
ORD11469,C0192,P01,Apr 27 2025,3,"3,500",0,mpesa,app,3
ORD11317,C0297,P14,May 26 2025,3,1520,0.05,M-Pesa,Store,4
ORD10066,C0045,P20,May 4 2024,1,KES 1045,0.05,mpesa,App,4
ORD11615,C0270,P14,Nov 24 2024,5,"1,520",0.05,cash,Web,5
ORD10119,C0300,P10,2025-04-01,2,700,0,mpesa,store,4
ORD11204,C0161,P01,Jan 17 2024,5,"3,325",0.05,card,store,4
ORD11273,C0032,P02,12/12/2024,4,800,0,M-Pesa,Web,3
ORD10121,C0186,P19,Apr 16 2025,2,1425,0.05,mpesa,Store,4
ORD11918,C0120,P08,2025-04-04,2,KES 2200,0,Mpesa,store,4
ORD11591,C0077,P17,28/06/2024,2,"2,800",0,cash,Store,3
ORD11334,C0163,P04,2025-04-08,1,1620,0.1,Mpesa,web,5
ORD10425,C0087,P10,2024-06-03,1,700,0,mpesa,app,3
ORD11569,C0219,P02,04/10/2024,2,KES 800,0,Card,Store,4
ORD10964,C0274,P03,07/04/2024,2,2500,0,M-Pesa,App,4
ORD11544,C0134,P15,2024-05-18,1,675,0.1,Cash,store,4
ORD10649,C0170,P06,Aug 2 2024,2,300,0,cash,Store,4
ORD10155,C0031,P17,22/07/2024,1,2800,0,Card,App,4
ORD10180,C0066,P16,25/09/2024,3,"1,200",0,Card,web,4
ORD10610,C0258,P18,Sep 4 2024,1,KES 600,0,Card,web,3
ORD10409,C0243,P05,2024-04-28,1,"4,680",0.1,Card,web,3
ORD10718,C0254,P14,Feb 9 2025,1,"1,520",0.05,Card,store,
ORD10911,C0078,P02,27/01/2024,2,800,0,Cash,Store,3
ORD11222,C0179,P05,2024-02-03,4,"5,200",0,Cash,Store,3
ORD10631,C0125,P17,Mar 20 2025,1,2800,0,Card,Store,3
ORD10164,C0028,P08,Sep 4 2024,2,KES 1870,0.15,cash,app,3
ORD10726,C0276,P08,Nov 16 2024,3,KES 2090,0.05,cash,app,3
ORD10956,C0179,P10,06/08/2024,2,KES 700,0,Card,web,3
ORD10862,C0192,P13,Mar 26 2025,2,190,0.05,Cash,store,5
ORD10983,C0257,P20,2024-02-15,1,1100,0,card,Web,4
ORD10397,C0207,P04,04/05/2025,1,1800,0,M-Pesa,Web,3
ORD10046,C0177,P03,2024-01-18,2,2250,0.1,Cash,Store,4
ORD10307,C0267,P11,2024-06-07,60,KES 1900,0,Mpesa,web,2
ORD11786,C0078,P04,02/12/2024,1,1800,0,Cash,web,4
ORD10543,C0241,P10,2024-01-19,1,595,0.15,card,web,4
ORD10051,C0116,P06,Feb 8 2025,2,270,0.1,Card,Store,3
ORD10576,C0194,P13,May 23 2024,3,180,0.1,M-Pesa,Web,5
ORD10973,C0273,P19,26/07/2024,5,"1,425",0.05,mpesa,App,3
ORD11141,C0209,P04,2024-08-11,1,KES 1620,0.1,M-Pesa,App,2
ORD10859,C0110,P07,Apr 18 2025,2,950,0,Mpesa,store,4
ORD10953,C0104,P05,2024-07-22,1,4940,0.05,Card,App,4
ORD10797,C0229,P01,Mar 23 2024,1,3150,0.1,card,App,4
ORD10975,C0274,P04,2025-06-24,2,1800,0,card,web,3
ORD10491,C0180,P10,May 3 2025,2,700,0,Mpesa,store,4
ORD11605,C0233,P19,Feb 19 2025,1,KES 1500,0,card,store,4
ORD11542,C0086,P04,Mar 7 2024,1,KES 1800,0,M-Pesa,Store,4
ORD10056,C0243,P19,2024-06-16,2,KES 1500,0,card,Web,3
ORD11780,C0218,P02,Apr 7 2025,2,800,0,M-Pesa,Web,5
ORD11691,C0173,P05,Jun 9 2025,1,5200,0,mpesa,App,3
ORD11798,C0053,P04,25/08/2024,1,KES 1620,0.1,Mpesa,store,4
ORD10519,C0135,P01,2024-02-25,1,KES 3500,0,Mpesa,Store,3
ORD11612,C0070,P10,2024-01-11,1,665,0.05,card,app,4
ORD10941,C0014,P10,Nov 17 2024,1,700,0,mpesa,Web,3
ORD11535,C0276,P08,2024-04-09,1,KES 2200,0,card,Web,3
ORD10913,C0201,P16,Apr 3 2024,1,"1,080",0.1,Mpesa,Web,3
ORD10389,C0234,P17,May 9 2025,1,2800,0,Mpesa,web,4
ORD11737,C0196,P20,Nov 16 2024,1,1045,0.05,Card,App,4
ORD10725,C0281,P11,2025-01-16,3,"1,900",0,mpesa,Store,4
ORD11203,C0186,P08,02/03/2025,1,2200,0,cash,app,
ORD10283,C0201,P03,Jun 15 2025,1,"2,500",0,M-Pesa,web,3
ORD10684,C0239,P15,May 23 2024,2,712,0.05,M-Pesa,app,3
ORD11459,C0285,P12,26/09/2024,1,KES 350,0,M-Pesa,web,4
ORD11028,C0271,P02,2024-09-14,1,KES 800,0,cash,Store,3
ORD11718,C0166,P02,Jul 25 2024,2,800,0,Cash,Web,3
ORD10584,C0251,P18,Apr 28 2025,1,600,0,M-Pesa,app,3
ORD11927,C0253,P02,Oct 27 2024,1,KES 760,0.05,cash,web,4
ORD10490,C0021,P07,2024-10-27,3,950,0,mpesa,web,4
ORD11331,C0052,P05,2024-03-17,1,KES 5200,0,Cash,App,4
ORD10587,C0151,P09,2025-05-06,1,"4,200",0,card,store,2
ORD11401,C0225,P06,16/06/2025,4,285,0.05,cash,Store,3
ORD10558,C0055,P08,Sep 2 2024,1,KES 1980,0.1,M-Pesa,app,4
ORD11255,C0076,P09,24/07/2024,3,"3,780",0.1,mpesa,store,4
ORD10766,C0210,P17,Jun 4 2025,1,KES 2660,0.05,M-Pesa,app,3
ORD11758,C0183,P13,Mar 11 2024,1,200,0,mpesa,app,4
ORD11583,C0004,P18,Feb 13 2025,3,600,0,Mpesa,Web,3
ORD11978,C0088,P06,2024-09-26,1,270,0.1,Cash,web,4
ORD11985,C0090,P08,Apr 14 2025,1,KES 2200,0,cash,web,3
ORD11604,C0026,P09,01/06/2024,2,4200,0,Card,Web,2
ORD10542,C0293,P12,12/02/2025,1,350,0,Cash,App,5
ORD11015,C0009,P15,Sep 23 2024,2,712,0.05,cash,Store,3
ORD11666,C0153,P16,2024-01-26,4,"1,200",0,card,App,3
ORD11000,C0259,P16,Nov 24 2024,5,1020,0.15,M-Pesa,web,5
ORD11239,C0086,P04,25/01/2025,2,KES 1800,0,Card,Store,4
ORD11815,C0150,P12,2024-06-18,4,350,0,Mpesa,Web,3
ORD11873,C0146,P16,Aug 26 2024,2,1200,0,M-Pesa,App,5
ORD11135,C0236,P19,Jan 14 2025,1,"1,350",0.1,cash,Store,3
ORD11862,C0170,P18,2024-09-28,4,600,0,Mpesa,Store,4
ORD11846,C0101,P14,2024-08-01,2,1520,0.05,Mpesa,web,4
ORD11257,C0209,P05,Aug 22 2024,3,4940,0.05,mpesa,web,3
ORD11043,C0032,P13,2025-04-05,1,190,0.05,cash,Web,3
ORD10084,C0139,P17,Mar 16 2025,2,2660,0.05,Cash,App,4
ORD11426,C0241,P15,01/12/2024,5,750,0,Mpesa,store,3
ORD10641,C0064,P04,2025-01-06,1,1800,0,card,app,3
ORD11102,C0034,P01,2024-07-27,3,3500,0,Mpesa,app,3
ORD10910,C0168,P19,14/01/2025,4,1500,0,cash,store,3
ORD10803,C0082,P16,23/02/2024,1,"1,020",0.15,Mpesa,web,4
ORD11931,C0095,P20,24/03/2024,1,"1,100",0,Mpesa,Web,4
ORD10501,C0249,P20,2024-07-17,100,KES 990,0.1,Mpesa,Web,3
ORD10794,C0102,P09,2024-05-07,4,"4,200",0,cash,web,4
ORD10278,C0279,P09,Jan 27 2024,3,4200,0,Card,store,5
ORD11823,C0159,P01,2025-03-08,2,"3,150",0.1,cash,App,5
ORD10846,C0017,P16,2024-11-25,1,1200,0,Cash,Store,4
ORD11382,C0064,P20,01/01/2024,1,1045,0.05,mpesa,app,3
ORD10354,C0143,P05,03/02/2025,1,5200,0,Cash,web,4
ORD10876,C0088,P13,09/07/2024,2,200,0,M-Pesa,web,
ORD10519,C0135,P01,2024-02-25,1,KES 3500,0,Mpesa,Store,3
ORD10945,C0241,P12,2025-01-18,2,350,0,mpesa,web,4
ORD10944,C0021,P10,2025-02-19,1,665,0.05,Card,Web,4
ORD10731,C0113,P08,2024-08-10,2,2200,0,cash,Store,4
ORD11774,C0127,P19,2024-09-09,3,1425,0.05,Cash,app,4
ORD10573,C0186,P18,2024-07-23,5,600,0,cash,web,3
ORD10617,C0103,P06,2024-10-14,1,KES 270,0.1,Mpesa,store,3
ORD10914,C0237,P20,2024-09-10,1,1100,0,cash,App,3
ORD11814,C0008,P06,Sep 5 2024,1,300,0,Cash,Store,4
ORD10254,C0013,P19,27/11/2024,3,KES 1500,0,M-Pesa,Store,
ORD11716,C0269,P16,Aug 17 2024,2,KES 1200,0,M-Pesa,Web,4
ORD10450,C0053,P04,03/03/2025,4,"1,800",0,cash,web,3
ORD11807,C0267,P20,13/06/2025,2,1045,0.05,Card,web,3
ORD10918,C0283,P19,07/10/2024,4,1500,0,M-Pesa,Web,4
ORD10097,C0236,P19,23/01/2024,5,KES 1500,0,cash,App,3
ORD11847,C0014,P02,27/05/2025,1,KES 800,0,Mpesa,web,3
ORD11521,C0204,P09,2025-04-28,3,4200,0,Card,Web,3
ORD11724,C0156,P06,18/08/2024,1,300,0,card,web,4
ORD11462,C0009,P05,Jun 15 2025,4,"5,200",0,M-Pesa,web,3
ORD10976,C0276,P08,May 18 2024,1,1980,0.1,mpesa,Store,4
ORD10181,C0162,P16,2024-05-15,2,KES 1140,0.05,Mpesa,Web,3
ORD10863,C0081,P08,01/05/2025,1,2200,0,card,Web,4
ORD11391,C0236,P07,2024-09-11,1,950,0,card,Store,2
ORD10900,C0265,P19,Apr 18 2024,4,1500,0,Mpesa,app,2
ORD10759,C0115,P03,Apr 6 2024,1,"2,500",0,Mpesa,store,3
ORD10455,C0247,P07,24/03/2024,1,950,0,card,app,4
ORD10401,C0115,P01,Aug 8 2024,2,3325,0.05,Cash,store,
ORD10308,C0047,P06,2025-06-10,3,KES 300,0,Mpesa,app,5
ORD11972,C0092,P04,Jun 19 2024,3,"1,800",0,mpesa,App,3
